match_id,market_key,selection,line,probability
4174,1x2,away,,0.21668277608667352
4174,btts,yes,,0.5230004109434825
4174,btts,no,,0.4769995890565175
4174,total_goals,over,0.5,0.9262132585100401
4174,total_goals,under,0.5,0.0737867414899599
4174,total_goals,over,1.5,0.7754616356541573
4174,total_goals,under,1.5,0.22453836434584273
4174,total_goals,over,2.5,0.5239476603621066
4174,total_goals,under,2.5,0.4760523396378934
4174,total_goals,over,3.5,0.30193417556874447
4174,total_goals,under,3.5,0.6980658244312555
4174,total_goals,over,4.5,0.1480551693762281
4174,total_goals,under,4.5,0.8519448306237719
4174,exact_score,0-0,,0.07378674148996009
4174,exact_score,0-1,,0.05393691629212603
4174,exact_score,0-2,,0.03401688118499167
4174,exact_score,0-3,,0.011829331334880976
4174,exact_score,0-4,,0.0030852272817739035
4174,exact_score,0-5,,0.0006437305447441178
4174,exact_score,0-6,,0.00011192827853250265
4174,exact_score,0-7,,1.6681255806534932e-05
4174,exact_score,0-8,,2.175332825314287e-06
4174,exact_score,0-9,,2.521564965969387e-07
4174,exact_score,0-10,,2.630613956288279e-08
4174,exact_score,0-11,,2.494889944939162e-09
4174,exact_score,0-12,,2.168987777145885e-10
4174,exact_score,1-0,,0.09681470656375667
4174,exact_score,1-1,,0.12404245614913342
4174,exact_score,1-2,,0.05882130212459724
4174,exact_score,1-3,,0.02045504020774236
4174,exact_score,1-4,,0.0053349125417276886
4174,exact_score,1-5,,0.0011131258228320908
4174,exact_score,1-6,,0.0001935441127610248
4174,exact_score,1-7,,2.8844889755701558e-05
4174,exact_score,1-8,,3.761541472409289e-06
4174,exact_score,1-9,,4.3602390790465823e-07
